Date,Temp,Feels_Like,Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Humidity (%),Solar Radiation (W/m^2)
3/10/2023 1:45,40.6,40.6,17,2.9,4.5,5.8,38,0
3/10/2023 1:40,40.1,40.1,17.7,1.8,3.4,5.8,40,0
3/10/2023 1:35,39.4,39.4,18.2,1.3,2.2,5.8,42,0
3/10/2023 1:30,38.5,38.5,18,0.2,1.1,4.5,43,0
3/10/2023 1:25,37.6,37.6,17.2,0,3.4,4.5,43,0
3/10/2023 1:20,38.3,38.3,19.4,0,0,4.5,46,0
3/10/2023 1:15,37.6,37.6,16.6,0.2,1.1,4.5,42,0
3/10/2023 1:10,34.7,34.7,16.1,0.5,2.2,4.5,46,0
3/10/2023 1:05,33.1,33.1,17.9,0,0,4.5,53,0
3/10/2023 1:00,34,34,18.7,0,0,4.5,53,0
3/10/2023 0:55,34.9,34.9,19.1,0,0,4.5,52,0
3/10/2023 0:50,36.5,36.5,19.2,0,0,4.5,49,0
3/10/2023 0:45,37,37,17.7,0,0,4.5,45,0
3/10/2023 0:40,39.4,39.4,17.7,0,1.1,4.5,41,0
3/10/2023 0:35,39.2,39.2,16.3,2.9,4.5,4.5,39,0
3/10/2023 0:30,39.6,39.6,17.3,0,2.2,4.5,40,0
3/10/2023 0:25,39.9,39.9,17,2.2,3.4,4.5,39,0
3/10/2023 0:20,38.8,38.8,16,1.8,3.4,3.4,39,0
3/10/2023 0:15,36.9,36.9,16.5,0,3.4,3.4,43,0
3/10/2023 0:10,34.7,34.7,17,0,1.1,1.1,48,0
3/10/2023 0:05,34.7,34.7,18.4,0,0,0,51,0
3/10/2023 0:00,34.9,34.9,18.2,0,0,6.9,50,0
3/9/2023 23:56,34.9,34.9,16.7,0,0,6.9,47,0
3/9/2023 23:50,34,34,17.8,0,0,6.9,51,0
3/9/2023 23:45,32.9,32.9,18.1,0,0,6.9,54,0
3/9/2023 23:40,33.1,33.1,20.4,0,0,6.9,59,0
3/9/2023 23:35,33.6,33.6,19.6,0,0,6.9,56,0
3/9/2023 23:30,34,34,17.8,0,0,6.9,51,0
3/9/2023 23:25,33.6,33.6,17.9,0.7,1.1,6.9,52,0
3/9/2023 23:20,33.6,33.6,18.3,0,0,6.9,53,0
3/9/2023 23:15,34.5,34.5,17.8,0,1.1,6.9,50,0
3/9/2023 23:10,34.9,34.9,16.2,0,0,6.9,46,0
3/9/2023 23:05,34.5,34.5,16.4,0,0,6.9,47,0
3/9/2023 23:00,34.7,34.7,16.6,0,0,6.9,47,0
3/9/2023 22:55,34.9,34.9,16.2,0,0,6.9,46,0
3/9/2023 22:50,35.2,35.2,16.5,0,0,6.9,46,0
3/9/2023 22:45,34.5,34.5,15.9,0,0,6.9,46,0
3/9/2023 22:40,34.7,34.7,16.1,0,0,6.9,46,0
3/9/2023 22:35,35.4,35.4,16.7,0,0,6.9,46,0
3/9/2023 22:30,35.8,35.8,16.6,0,0,6.9,45,0
3/9/2023 22:25,36,36,16.7,0,0,6.9,45,0
3/9/2023 22:20,36.9,36.9,17,0,0,6.9,44,0
3/9/2023 22:15,35.8,35.8,17.1,0.5,1.1,6.9,46,0
3/9/2023 22:10,35.6,35.6,17.4,0,1.1,6.9,47,0
3/9/2023 22:05,34.3,34.3,17.6,0.2,1.1,6.9,50,0
3/9/2023 22:00,34.7,34.7,17.5,0,0,6.9,49,0
3/9/2023 21:55,34.3,34.3,17.6,0,0,6.9,50,0
3/9/2023 21:50,33.4,33.4,18.1,0,1.1,6.9,53,0
3/9/2023 21:45,33.3,33.3,18,0,1.1,6.9,53,0
3/9/2023 21:40,33.1,33.1,18.3,0.2,1.1,6.9,54,0
3/9/2023 21:35,33.6,33.6,18.8,0,1.1,6.9,54,0
3/9/2023 21:30,33.4,33.4,18.6,0,0,6.9,54,0
3/9/2023 21:25,32.9,32.9,18.9,0,1.1,6.9,56,0
3/9/2023 21:20,32.5,32.5,18.2,0,0,6.9,55,0
3/9/2023 21:15,32.9,32.9,19.4,0,1.1,6.9,57,0
3/9/2023 21:10,32.4,32.4,18.9,0.5,1.1,6.9,57,0
3/9/2023 21:05,33.1,33.1,19.5,0,0,6.9,57,0
3/9/2023 21:00,33.1,33.1,17.9,0,0,6.9,53,0
3/9/2023 20:55,33.1,33.1,17.4,0,0,6.9,52,0
3/9/2023 20:50,33.4,33.4,18.1,0,0,6.9,53,0
3/9/2023 20:45,34.2,34.2,18.4,0,0,6.9,52,0
3/9/2023 20:40,34.2,34.2,17.5,0,0,6.9,50,0
3/9/2023 20:35,33.6,33.6,17,0,0,6.9,50,0
3/9/2023 20:30,33.4,33.4,18.1,0,0,6.9,53,0
3/9/2023 20:25,34,34,19.1,0,1.1,6.9,54,0
3/9/2023 20:20,36.1,36.1,16.3,0,0,6.9,44,0
3/9/2023 20:15,36.3,36.3,17,0,1.1,6.9,45,0
3/9/2023 20:10,37,37,16.6,0,0,6.9,43,0
3/9/2023 20:05,37,37,16.1,0,0,6.9,42,0
3/9/2023 20:00,36.3,36.3,16,0,0,6.9,43,0
3/9/2023 19:55,36.3,36.3,16,0,0,6.9,43,0
3/9/2023 19:50,36.7,36.7,16.9,0,0,6.9,44,0
3/9/2023 19:45,36.5,36.5,15.1,0,0,6.9,41,0
3/9/2023 19:40,36.7,36.7,16.3,0,0,6.9,43,0
3/9/2023 19:35,37.6,37.6,17.2,0,0,6.9,43,0
3/9/2023 19:30,38.7,38.7,15.3,0,0,6.9,38,0
3/9/2023 19:25,37.8,37.8,15.1,0,0,6.9,39,0
3/9/2023 19:20,38.3,38.3,16.1,0,0,6.9,40,0
3/9/2023 19:15,38.8,38.8,16,0,0,6.9,39,0
3/9/2023 19:10,39,39,16.8,0,0,6.9,40,0
3/9/2023 19:05,40.6,40.6,14.5,0,0,6.9,34,0
3/9/2023 19:00,40.8,40.8,13.3,0,0,6.9,32,0
3/9/2023 18:55,41,41,14.8,0,0,6.9,34,0
3/9/2023 18:51,41.2,41.2,14.3,0,0,6.9,33,0
3/9/2023 18:45,41.9,41.9,14.9,0.2,1.1,6.9,33,0
3/9/2023 18:40,42.8,42.8,14.3,0,0,6.9,31,0
3/9/2023 18:35,42.8,42.8,14.3,0,0,6.9,31,0
3/9/2023 18:30,43.3,43.3,14,0,0,6.9,30,0.1
3/9/2023 18:25,43.7,43.7,14.3,0,0,6.9,30,0.4
3/9/2023 18:20,44.2,44.2,14,0,0,6.9,29,1
3/9/2023 18:15,44.8,44.8,13.7,0,0,6.9,28,1.8
3/9/2023 18:10,45.1,45.1,14.8,0,0,6.9,29,2.9
3/9/2023 18:05,46,46,13.9,0,0,6.9,27,4.2
3/9/2023 18:00,46.6,46.6,13.6,0,0,6.9,26,6.1
3/9/2023 17:55,46.8,46.8,13.7,0,0,6.9,26,8.4
3/9/2023 17:50,47.3,47.3,13.3,0,0,6.9,25,10.8
3/9/2023 17:45,47.8,47.8,13.7,0,0,6.9,25,13.1
3/9/2023 17:40,48.9,48.9,13.7,0,0,6.9,24,15.6
3/9/2023 17:35,49.6,49.6,14.3,0,0,6.9,24,17.1
3/9/2023 17:30,50.4,50.4,14,0,0,6.9,23,18.5
3/9/2023 17:25,50.9,50.9,14.4,0,0,6.9,23,19.9
3/9/2023 17:20,50.9,50.9,14.4,0,1.1,6.9,23,21.2
3/9/2023 17:15,50.9,50.9,13.4,0,0,6.9,22,22.4
3/9/2023 17:10,51.3,51.3,13.8,0,0,6.9,22,24.7
3/9/2023 17:05,51.4,51.4,13.9,0,1.1,6.9,22,25.6
3/9/2023 17:00,51.4,51.4,13.9,0,0,6.9,22,27.7
3/9/2023 16:55,51.6,51.6,16,0,0,6.9,24,27.5
3/9/2023 16:50,51.8,51.8,15.2,0,1.1,6.9,23,27.5
3/9/2023 16:45,51.8,51.8,14.2,0,2.2,6.9,22,28.4
3/9/2023 16:40,52.3,52.3,14.6,0,0,6.9,22,28.9
3/9/2023 16:35,52.7,52.7,13.9,0.5,2.2,6.9,21,32.9
3/9/2023 16:30,53.1,53.1,16.3,0.2,2.2,6.9,23,61.9
3/9/2023 16:25,53.6,53.6,15.7,0.2,1.1,6.9,22,74.8
3/9/2023 16:20,54,54,15,0.2,5.8,6.9,21,71.1
3/9/2023 16:15,54.3,54.3,14.1,0,0,6.9,20,60.2
3/9/2023 16:10,54.9,54.9,14.6,0.9,2.2,6.9,20,148.2
3/9/2023 16:05,56.5,56.5,13.5,0.5,1.1,6.9,18,204.2
3/9/2023 16:00,55.2,55.2,13.7,0.2,1.1,6.9,19,219.8
3/9/2023 15:55,54.9,54.9,14.6,2.2,2.2,6.9,20,228.1
3/9/2023 15:50,54.3,54.3,14.1,1.8,2.2,6.9,20,247.3
3/9/2023 15:45,54.7,54.7,14.4,1.3,2.2,6.9,20,261.4
3/9/2023 15:40,54.5,54.5,14.3,2.5,3.4,6.9,20,276.5
3/9/2023 15:35,55,55,14.7,4.3,5.8,6.9,20,291.1
3/9/2023 15:30,56.1,56.1,15.6,1.1,2.2,6.9,20,305.4
3/9/2023 15:25,57,57,16.3,0.7,3.4,6.9,20,319.9
3/9/2023 15:20,57.4,57.4,18.9,1.6,2.2,6.9,22,333.6
3/9/2023 15:15,57.7,57.7,19.1,0.9,3.4,6.9,22,347.2
3/9/2023 15:10,57.4,57.4,15.5,0,2.2,6.9,19,362
3/9/2023 15:05,56.1,56.1,18.8,0.7,2.2,6.9,23,373.3
3/9/2023 15:00,56.1,56.1,14.4,4,5.8,6.9,19,388.3
3/9/2023 14:55,57.7,57.7,14.5,1.1,2.2,6.9,18,399.5
3/9/2023 14:50,57.6,57.6,22,0,2.2,6.9,25,391.4
3/9/2023 14:45,56.7,56.7,16.1,1.3,2.2,6.9,20,420.9
3/9/2023 14:40,57.2,57.2,16.5,1.3,3.4,6.9,20,431.4
3/9/2023 14:35,56.8,56.8,17.3,0.2,2.2,6.9,21,442.3
3/9/2023 14:30,56.8,56.8,19.4,0.7,2.2,6.9,23,454.9
3/9/2023 14:25,56.3,56.3,15.8,0.9,3.4,6.9,20,465.6
3/9/2023 14:20,56.1,56.1,15.6,2.2,4.5,6.9,20,476
3/9/2023 14:15,56.1,56.1,15.6,1.3,2.2,6.9,20,486.2
3/9/2023 14:10,56.7,56.7,17.2,1.8,6.9,6.9,21,495.3
3/9/2023 14:05,56.8,56.8,17.3,0.9,2.2,5.8,21,503.8
3/9/2023 14:00,56.8,56.8,17.3,0.2,3.4,5.8,21,511.9
3/9/2023 13:55,57,57,17.5,1.3,3.4,5.8,21,520.8
3/9/2023 13:50,56.7,56.7,20.3,0.9,3.4,5.8,24,523.6
3/9/2023 13:45,53.2,53.2,15.4,0.9,2.2,5.8,22,531
3/9/2023 13:40,54.7,54.7,16.6,0.2,2.2,5.8,22,523.7
3/9/2023 13:35,56.7,56.7,20.3,1.1,3.4,5.8,24,553.5
3/9/2023 13:30,54.3,54.3,18.3,0.9,2.2,5.8,24,504.1
3/9/2023 13:25,53.8,53.8,14.8,0.5,2.2,5.8,21,513.6
3/9/2023 13:20,53.1,53.1,15.3,1.3,2.2,5.8,22,497.5
3/9/2023 13:15,54.3,54.3,17.3,0.7,2.2,5.8,23,525.3
3/9/2023 13:10,53.4,53.4,15.5,1.1,2.2,5.8,22,543.2
3/9/2023 13:05,53.6,53.6,16.7,0.9,3.4,5.8,23,538.7
3/9/2023 13:00,54.1,54.1,16.1,1.3,3.4,5.8,22,370
3/9/2023 12:55,55.4,55.4,17.2,2.2,2.2,5.8,22,344.2
3/9/2023 12:50,54,54,19,0,2.2,5.8,25,516.4
3/9/2023 12:45,54.9,54.9,16.8,1.1,3.4,5.8,22,487.5
3/9/2023 12:40,54.5,54.5,17.5,1.3,2.2,5.8,23,523.7
3/9/2023 12:35,53.4,53.4,18.5,1.3,3.4,5.8,25,662.4
3/9/2023 12:30,54.1,54.1,17.1,2.2,3.4,5.8,23,297.6
3/9/2023 12:25,53.6,53.6,17.7,2.2,3.4,5.8,24,274.6
3/9/2023 12:20,52.7,52.7,17.9,0.7,2.2,5.8,25,363.3
3/9/2023 12:15,52.7,52.7,16,0.2,2.2,5.8,23,414.3
3/9/2023 12:10,52.5,52.5,16.8,1.8,3.4,5.8,24,324.3
3/9/2023 12:05,52.7,52.7,14.9,2.2,4.5,5.8,22,322.4
3/9/2023 12:00,52.7,52.7,16,2.5,3.4,5.8,23,545.6
3/9/2023 11:55,53.1,53.1,18.2,0.2,2.2,5.8,25,599.2
3/9/2023 11:50,52.9,52.9,15.1,0.2,2.2,5.8,22,314.4
3/9/2023 11:45,53.1,53.1,16.3,1.8,3.4,5.8,23,572.8
3/9/2023 11:40,52.9,52.9,15.1,0.9,3.4,5.8,22,571.2
3/9/2023 11:35,51.4,51.4,16.8,0,1.1,5.8,25,523.6
3/9/2023 11:30,51.6,51.6,18.7,0,1.1,5.8,27,299.8
3/9/2023 11:25,51.8,51.8,18.9,0,2.2,5.8,27,456.4
3/9/2023 11:20,50,50,17.4,0.5,1.1,5.8,27,393.5
3/9/2023 11:15,50.2,50.2,15.8,1.3,2.2,5.8,25,330.4
3/9/2023 11:10,49.5,49.5,17.8,0.7,2.2,5.8,28,576.8
3/9/2023 11:05,49.6,49.6,19.5,1.8,3.4,5.8,30,566.4
3/9/2023 11:00,50.4,50.4,18.5,0.2,1.1,5.8,28,548.3
3/9/2023 10:55,50,50,19,1.6,4.5,5.8,29,556.8
3/9/2023 10:50,49.1,49.1,19,1.8,3.4,5.8,30,505.2
3/9/2023 10:45,49.1,49.1,19.8,0.2,2.2,5.8,31,510.6
3/9/2023 10:40,49.6,49.6,21,1.8,3.4,5.8,32,455.2
3/9/2023 10:35,50,50,19.8,2.2,3.4,5.8,30,478.6
3/9/2023 10:30,49.8,49.8,18.8,0.2,1.1,5.8,29,475.1
3/9/2023 10:25,48.9,48.9,18.1,1.3,2.2,5.8,29,504.1
3/9/2023 10:20,47.7,47.7,18.6,0,1.1,5.8,31,460.7
3/9/2023 10:15,48.2,48.2,19.7,1.3,3.4,5.8,32,431.3
3/9/2023 10:10,46.9,46.9,18.6,1.6,2.2,5.8,32,458
3/9/2023 10:05,46.8,46.8,18.5,0,1.1,5.8,32,343.2
3/9/2023 10:00,45.9,45.9,19.1,2.2,5.8,5.8,34,414.8
3/9/2023 9:55,46.8,46.8,20.6,0,2.2,4.5,35,432.7
3/9/2023 9:50,45.9,45.9,19.8,0.2,1.1,4.5,35,314.7
3/9/2023 9:45,45.9,45.9,19.8,0,1.1,4.5,35,191.1
3/9/2023 9:40,44.6,44.6,18.7,0,1.1,4.5,35,203.4
3/9/2023 9:35,43.5,43.5,19,1.1,1.1,4.5,37,260.2
3/9/2023 9:30,44.4,44.4,20.4,0.2,2.2,4.5,38,254.2
3/9/2023 9:25,43.3,43.3,18.2,0.2,1.1,4.5,36,274.6
3/9/2023 9:20,43.5,43.5,20.8,0.9,2.2,4.5,40,313.8
3/9/2023 9:15,43.5,43.5,20.2,1.3,2.2,4.5,39,329.7
3/9/2023 9:10,43.2,43.2,21.7,0.9,3.4,4.5,42,257.2
3/9/2023 9:05,42.1,42.1,20.1,1.6,2.2,4.5,41,273.7
3/9/2023 9:00,41.5,41.5,20.1,0.5,2.2,4.5,42,45.7
3/9/2023 8:55,42.1,42.1,21.8,0.7,2.2,4.5,44,279.6
3/9/2023 8:50,41.7,41.7,24,0,0,4.5,49,291.4
3/9/2023 8:45,40.3,40.3,23.2,0,2.2,4.5,50,244.6
3/9/2023 8:40,40.1,40.1,23.4,0.7,2.2,4.5,51,42.1
3/9/2023 8:35,39.9,39.9,24.2,0,1.1,4.5,53,247.7
3/9/2023 8:30,38.8,38.8,24.5,0,0,4.5,56,232.1
3/9/2023 8:25,37.8,37.8,23.1,0.7,1.1,4.5,55,217.1
3/9/2023 8:20,36.7,36.7,23.3,0,0,4.5,58,166.9
3/9/2023 8:15,35.2,35.2,23.1,0,1.1,4.5,61,186.2
3/9/2023 8:10,34.3,34.3,23,0.2,1.1,4.5,63,171.1
3/9/2023 8:05,34.5,34.5,23.2,1.1,2.2,4.5,63,156.4
3/9/2023 8:00,34.9,34.9,24.3,0.7,1.1,4.5,65,142.1
3/9/2023 7:55,34,34,24.6,0,0,4.5,68,127.4
3/9/2023 7:50,31.8,31.8,22.8,0,0,4.5,69,114.1
3/9/2023 7:45,29.3,29.3,21.7,0,0,4.5,73,99.9
3/9/2023 7:40,29.3,29.3,23,0,0,4.5,77,89.6
3/9/2023 7:35,28,28,21.4,0,0,4.5,76,77.6
3/9/2023 7:30,26.6,26.6,20.4,0,0,4.5,77,58.5
3/9/2023 7:25,25.2,25.2,19.9,0,0,4.5,80,36.9
3/9/2023 7:20,24.1,24.1,19.4,0,0,4.5,82,27.7
3/9/2023 7:15,23,23,18.6,0,0,4.5,83,21.7
3/9/2023 7:10,22.6,22.6,18.2,0,0,4.5,83,18.7
3/9/2023 7:05,21.7,21.7,17.6,0,0,4.5,84,16.2
3/9/2023 7:00,21,21,16.9,0,0,4.5,84,14.3
3/9/2023 6:55,21,21,16.9,0,0,4.5,84,11.2
3/9/2023 6:50,21.6,21.6,17,0,0,4.5,82,8.5
3/9/2023 6:45,20.8,20.8,16.7,0,0,4.5,84,6.7
3/9/2023 6:40,20.1,20.1,16.6,0,0,4.5,86,4.5
3/9/2023 6:35,19.9,19.9,16.1,0,0,4.5,85,2.7
3/9/2023 6:30,20.1,20.1,16.1,0,1.1,4.5,84,1.4
3/9/2023 6:25,19.9,19.9,16.4,0,0,4.5,86,0.6
3/9/2023 6:20,19.8,19.8,15.8,0,0,4.5,84,0.2
3/9/2023 6:15,20.3,20.3,16,0,0,4.5,83,0.1
3/9/2023 6:10,21,21,16.9,0,0,4.5,84,0
3/9/2023 6:05,20.8,20.8,16.7,0,1.1,4.5,84,0
3/9/2023 6:00,20.7,20.7,16.6,0,0,4.5,84,0
3/9/2023 5:55,21,21,16.4,0,1.1,4.5,82,0
3/9/2023 5:50,20.7,20.7,16.6,0,0,4.5,84,0
3/9/2023 5:46,20.8,20.8,16.5,0.7,1.1,4.5,83,0
3/9/2023 5:40,20.7,20.7,16.4,0,0,4.5,83,0
3/9/2023 5:35,21,21,16.4,0,1.1,4.5,82,0
3/9/2023 5:30,21.6,21.6,16.7,0,0,4.5,81,0
3/9/2023 5:25,21.7,21.7,16.5,0,0,4.5,80,0
3/9/2023 5:20,22.1,22.1,16.9,1.1,1.1,4.5,80,0
3/9/2023 5:15,22.1,22.1,17.2,0,0,4.5,81,0
3/9/2023 5:10,22.3,22.3,17.4,0,0,4.5,81,0
3/9/2023 5:05,22.6,22.6,17.1,0,1.1,4.5,79,0
3/9/2023 5:00,23.2,23.2,17.7,0.2,1.1,4.5,79,0
3/9/2023 4:55,22.5,22.5,17,0,0,4.5,79,0
3/9/2023 4:50,23,23,17.2,0.2,1.1,4.5,78,0
3/9/2023 4:45,23.4,23.4,17.6,0,0,4.5,78,0
3/9/2023 4:40,22.6,22.6,17.4,0,0,4.5,80,0
3/9/2023 4:35,23.5,23.5,17.7,0,1.1,4.5,78,0
3/9/2023 4:30,23.9,23.9,17.8,0,0,4.5,77,0
3/9/2023 4:25,22.8,22.8,17.3,0,0,4.5,79,0
3/9/2023 4:20,23.5,23.5,17.1,0,0,4.5,76,0
3/9/2023 4:15,24.3,24.3,17.8,0,0,4.5,76,0
3/9/2023 4:10,23.9,23.9,17.8,0,0,4.5,77,0
3/9/2023 4:05,23.7,23.7,17.6,0,0,4.5,77,0
3/9/2023 4:00,24.1,24.1,17.7,0,0,4.5,76,0
3/9/2023 3:55,24.3,24.3,18.1,0,0,4.5,77,0
3/9/2023 3:50,26.8,26.8,19,1.1,2.2,4.5,72,0
3/9/2023 3:45,26.8,26.8,19,0,0,4.5,72,0
3/9/2023 3:40,26.6,26.6,19.1,0,0,4.5,73,0
3/9/2023 3:35,25.5,25.5,18.4,0,0,4.5,74,0
3/9/2023 3:30,25.5,25.5,18.7,0,1.1,4.5,75,0
3/9/2023 3:25,25.5,25.5,18.4,0.5,1.1,4.5,74,0
3/9/2023 3:20,25.5,25.5,18.4,0,0,4.5,74,0
3/9/2023 3:15,25.5,25.5,18.4,0,0,4.5,74,0
3/9/2023 3:10,25.3,25.3,18.2,0,0,4.5,74,0
3/9/2023 3:05,25.5,25.5,18.4,0,0,4.5,74,0
3/9/2023 3:00,25.5,25.5,18.1,0,0,4.5,73,0
3/9/2023 2:55,25.9,25.9,18.1,0.2,1.1,4.5,72,0
3/9/2023 2:50,26.1,26.1,18.3,0,0,4.5,72,0
3/9/2023 2:45,25.9,25.9,18.1,0,0,4.5,72,0
3/9/2023 2:40,25.9,25.9,18.1,0,0,4.5,72,0
3/9/2023 2:35,25.3,25.3,17.6,0,0,4.5,72,0
3/9/2023 2:30,25.3,25.3,17.9,0,0,4.5,73,0
3/9/2023 2:25,26.2,26.2,18.1,0,1.1,4.5,71,0
3/9/2023 2:20,26.4,26.4,18.3,0,0,4.5,71,0
3/9/2023 2:15,27.1,27.1,18.3,0,0,4.5,69,0
3/9/2023 2:10,27.5,27.5,18.3,0.2,1.1,4.5,68,0
3/9/2023 2:05,27.3,27.3,18.2,0,0,4.5,68,0
3/9/2023 2:00,27.3,27.3,18.5,0,1.1,4.5,69,0
3/9/2023 1:55,27.3,27.3,18.2,0,0,4.5,68,0
3/9/2023 1:50,27.3,27.3,18.5,0,0,4.5,69,0
3/9/2023 1:45,27,27,18.2,0,0,4.5,69,0
3/9/2023 1:40,27.3,27.3,18.2,0.2,1.1,4.5,68,0
3/9/2023 1:35,28.2,28.2,18.7,0.2,1.1,4.5,67,0
3/9/2023 1:30,28.4,28.4,18.2,0,1.1,4.5,65,0
3/9/2023 1:25,28.6,28.6,18.7,0,1.1,4.5,66,0
3/9/2023 1:20,29.3,29.3,18.3,0,0,4.5,63,0
3/9/2023 1:15,29.3,29.3,18.3,0,1.1,4.5,63,0
3/9/2023 1:10,30.2,30.2,18.8,0,0,4.5,62,0
3/9/2023 1:05,32.4,32.4,18.5,0,0,4.5,56,0
3/9/2023 1:00,33.1,33.1,18.3,0,0,4.5,54,0
3/9/2023 0:55,33.4,33.4,18.6,0,0,4.5,54,0
3/9/2023 0:50,34.7,34.7,19.3,0,0,4.5,53,0
3/9/2023 0:45,35.6,35.6,19.3,0,1.1,4.5,51,0
3/9/2023 0:41,36.1,36.1,19.3,0,0,4.5,50,0
3/9/2023 0:35,37.4,37.4,20,0,0,4.5,49,0
3/9/2023 0:30,38.5,38.5,20,0,2.2,4.5,47,0
3/9/2023 0:25,38.3,38.3,19.4,0.7,3.4,4.5,46,0
3/9/2023 0:20,37.8,37.8,19.4,0.7,1.1,4.5,47,0
3/9/2023 0:15,37.6,37.6,19.7,0,1.1,4.5,48,0
3/9/2023 0:10,38.1,38.1,20.2,0,1.1,4.5,48,0
3/9/2023 0:05,38.8,38.8,19.3,0,3.4,4.5,45,0
3/9/2023 0:00,38.5,38.5,18,2.7,3.4,3.4,43,0
3/8/2023 23:55,38.8,38.8,17.7,0.9,3.4,8.1,42,0
3/8/2023 23:50,39.6,39.6,17.9,1.3,3.4,8.1,41,0
3/8/2023 23:45,39.2,39.2,17.5,2.2,3.4,8.1,41,0
3/8/2023 23:40,39.4,39.4,17.7,0,2.2,8.1,41,0
3/8/2023 23:35,39.9,39.9,18.1,0.2,1.1,8.1,41,0
3/8/2023 23:30,40.3,40.3,16.7,1.8,5.8,8.1,38,0
3/8/2023 23:25,40.3,40.3,16.7,2,3.4,8.1,38,0
3/8/2023 23:20,39.2,39.2,16.3,0.2,1.1,8.1,39,0
3/8/2023 23:15,36,36,18.2,0,1.1,3.4,48,0
3/8/2023 23:10,35.6,35.6,18.8,0,1.1,3.4,50,0
3/8/2023 23:05,34.7,34.7,18.4,0,2.2,3.4,51,0
3/8/2023 23:00,33.4,33.4,19.4,0,0,3.4,56,0
3/8/2023 22:55,33.1,33.1,19.1,0,0,3.4,56,0
3/8/2023 22:50,32.5,32.5,19.4,0,0,3.4,58,0
3/8/2023 22:45,31.3,31.3,19.4,0,2.2,3.4,61,0
3/8/2023 22:40,30.4,30.4,20.4,0,0,3.4,66,0
3/8/2023 22:35,29.3,29.3,20.4,0,0,3.4,69,0
3/8/2023 22:30,27.1,27.1,20.6,0.2,1.1,3.4,76,0
3/8/2023 22:25,27.1,27.1,20.9,0,0,3.4,77,0
3/8/2023 22:20,26.8,26.8,20.9,0,0,3.4,78,0
3/8/2023 22:15,26.6,26.6,21,0,0,3.4,79,0
3/8/2023 22:10,26.8,26.8,21.2,0.2,1.1,3.4,79,0
3/8/2023 22:05,26.8,26.8,21.2,0,1.1,3.4,79,0
3/8/2023 22:00,27.9,27.9,21.6,0,0,3.4,77,0
3/8/2023 21:55,28.2,28.2,21.9,0.2,1.1,3.4,77,0
3/8/2023 21:50,28.4,28.4,21.8,0,0,3.4,76,0
3/8/2023 21:45,28.9,28.9,22,0,0,3.4,75,0
3/8/2023 21:40,29.1,29.1,22.2,0,0,3.4,75,0
3/8/2023 21:35,29.8,29.8,22.5,0.5,1.1,3.4,74,0
3/8/2023 21:30,29.8,29.8,22.2,0,1.1,3.4,73,0
3/8/2023 21:25,29.7,29.7,22.1,0,0,3.4,73,0
3/8/2023 21:20,30.2,30.2,22.3,0,0,3.4,72,0
3/8/2023 21:15,29.5,29.5,21.9,0,1.1,3.4,73,0
3/8/2023 21:10,28.6,28.6,21.7,0,0,3.4,75,0
3/8/2023 21:05,28.6,28.6,21.4,0,0,3.4,74,0
3/8/2023 21:00,29.5,29.5,21.6,0.2,1.1,3.4,72,0
3/8/2023 20:55,30,30,21.8,0,0,3.4,71,0
3/8/2023 20:50,30,30,21.8,0,1.1,3.4,71,0
3/8/2023 20:45,30.2,30.2,21.6,0,0,3.4,70,0
3/8/2023 20:40,30.7,30.7,21.8,0,1.1,3.4,69,0
3/8/2023 20:35,30.4,30.4,21.8,0,1.1,3.4,70,0
3/8/2023 20:30,30.4,30.4,21.8,0,1.1,3.4,70,0
3/8/2023 20:25,30.9,30.9,21.6,0.5,1.1,3.4,68,0
3/8/2023 20:20,30,30,21.4,0,1.1,3.4,70,0
3/8/2023 20:15,31.1,31.1,21.8,0.7,1.1,3.4,68,0
3/8/2023 20:10,30.6,30.6,21,0,0,3.4,67,0
3/8/2023 20:05,32,32,21.2,0,0,3.4,64,0
3/8/2023 20:00,31.5,31.5,21.1,0,0,3.4,65,0
3/8/2023 19:55,32.7,32.7,21.1,0,0,3.4,62,0
3/8/2023 19:50,32.9,32.9,21.7,0,0,3.4,63,0
3/8/2023 19:45,32.5,32.5,20.9,0,0,3.4,62,0
3/8/2023 19:40,32.9,32.9,21.3,0,0,3.4,62,0
3/8/2023 19:36,32.9,32.9,20.9,0,0,3.4,61,0
3/8/2023 19:30,34.5,34.5,21.7,0.5,1.1,3.4,59,0
3/8/2023 19:25,35.6,35.6,21.9,0.9,1.1,3.4,57,0
3/8/2023 19:20,36.1,36.1,21.9,0,0,3.4,56,0
3/8/2023 19:15,36.1,36.1,21.9,0,0,3.4,56,0
3/8/2023 19:10,36.3,36.3,21.7,0,0,3.4,55,0
3/8/2023 19:05,36.3,36.3,21.3,0,0,3.4,54,0
3/8/2023 19:00,36.5,36.5,21.5,0,0,3.4,54,0
3/8/2023 18:55,36.9,36.9,21.4,0,0,3.4,53,0
3/8/2023 18:50,37,37,21.5,0,0,3.4,53,0
3/8/2023 18:45,37.6,37.6,22,0,0,3.4,53,0
3/8/2023 18:40,37.4,37.4,21.4,0,0,3.4,52,0
3/8/2023 18:35,37.8,37.8,21.8,0,0,3.4,52,0
3/8/2023 18:30,38.3,38.3,21.8,0,0,3.4,51,0.1
3/8/2023 18:25,38.8,38.8,22.2,0,0,3.4,51,0.4
